Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	TL
8900	-5687.662	-5712.82	25.15752	0.0395933	0.0311576	0.0186263	0.0504681	0.0426374	0.0403934	0.0457168	0.0242169	0.011381	0.00343304	0.0731574	0.0547832	0.0111156	0.000932405	0.0123449	0.00489949	0.01752	0.0269454	0.0129674	0.0311613	0.0306967	0.5841474
8910	-5697.297	-5722.248	24.95039	0.0436688	0.0349805	0.0254291	0.0438854	0.0385522	0.042329	0.0546649	0.0196443	0.0150998	0.00335597	0.0668312	0.0595542	0.0152513	0.00113285	0.00764842	0.0131785	0.0151218	0.0204326	0.0184139	0.035304	0.0303816	0.6048602
8920	-5696.209	-5721.491	25.28235	0.029971	0.0258375	0.0214187	0.0554379	0.0319313	0.0492306	0.0615118	0.0292365	0.0126234	0.00592002	0.071812	0.0490576	0.0111845	0.00531971	0.00499568	0.0080983	0.0154395	0.0225973	0.0130072	0.0282664	0.0187681	0.5716649
8930	-5693.773	-5718.979	25.20619	0.0313869	0.0243166	0.0228658	0.0475072	0.0389067	0.0315529	0.0476381	0.0240296	0.0135758	0.00694969	0.086372	0.0552045	0.0182486	0.0016221	0.00503951	0.0100101	0.0141666	0.0211131	0.0136099	0.0414173	0.0237477	0.5792806
8940	-5697.288	-5722.319	25.03109	0.0342986	0.0301845	0.0253874	0.0697872	0.033991	0.0344945	0.0477357	0.0406666	0.0108684	0.00276191	0.0732982	0.0465601	0.0114506	0.00821795	0.0117291	0.00499123	0.0120978	0.0267832	0.0136941	0.0273721	0.0304206	0.5967906
8950	-5686.609	-5711.832	25.22232	0.0329664	0.0264469	0.0177526	0.0502017	0.0323662	0.0381218	0.05301	0.0235551	0.00994703	0.00107016	0.0896825	0.0570381	0.0078719	0.00995443	0.0132305	0.00125288	0.0181408	0.0194563	0.0134645	0.0348637	0.0272738	0.5776674
8960	-5683.905	-5709.157	25.25214	0.023975	0.0311242	0.015385	0.0516263	0.0434931	0.0380124	0.0456911	0.0208893	0.0121956	0.00518963	0.0832783	0.056537	0.0107636	0.00773805	0.0143204	0.00354669	0.0138999	0.019554	0.0162332	0.0352708	0.0259625	0.5746859
8970	-5692.495	-5717.698	25.2027	0.0223239	0.0261808	0.0228974	0.0547108	0.0290916	0.0336082	0.0515299	0.0238594	0.00717258	0.00157249	0.0770974	0.0736806	0.00857194	0.00814197	0.0110239	0.00086916	0.0198706	0.0262438	0.021641	0.0321239	0.0274176	0.5796289
8980	-5686.718	-5712.395	25.67729	0.0277222	0.0331223	0.0209217	0.0420775	0.0374452	0.0318056	0.051816	0.013872	0.00895875	0.00603382	0.0763798	0.0443533	0.00961665	0.00393373	0.0108847	0.00454081	0.018276	0.022446	0.0115177	0.0309464	0.0254998	0.5321699
8990	-5686.028	-5711.406	25.37818	0.0308477	0.0346658	0.0161766	0.0579522	0.0391837	0.0330166	0.0501584	0.0147272	0.00895875	0.00350174	0.0795559	0.0550341	0.00791916	0.00730248	0.0206165	0.0016036	0.017191	0.0166299	0.0115177	0.0309464	0.0245756	0.5620812
9000	-5687.135	-5712.295	25.15976	0.0290547	0.0304975	0.0137311	0.052097	0.0343472	0.02949	0.05732	0.0273947	0.00708054	0.00666493	0.0849782	0.0507915	0.00752695	0.00132092	0.0165498	0.00557167	0.017191	0.0201832	0.0196906	0.0360586	0.0363834	0.5839237
9010	-5687.461	-5712.751	25.28999	0.0310338	0.0341076	0.0199013	0.0593238	0.0266477	0.0349748	0.0437488	0.0231641	0.00666615	0.00796624	0.0736042	0.0632523	0.00897402	0.00742581	0.0140826	0.00376553	0.014825	0.0231116	0.0105341	0.0341956	0.0295955	0.5709002
9020	-5691.399	-5716.556	25.15717	0.0256191	0.0309784	0.0216626	0.0498928	0.050751	0.0339142	0.0526453	0.026617	0.00479486	0.00668397	0.069821	0.0594782	0.00640617	0.00961835	0.00801666	0.00323375	0.0158424	0.0229093	0.0185364	0.0424464	0.0243145	0.5841824
9030	-5688.183	-5713.304	25.12145	0.0271101	0.0337539	0.0247442	0.0644406	0.0370053	0.030724	0.055157	0.0253758	0.00702875	0.009365	0.084793	0.0542797	0.00660451	0.00591497	0.0159178	0.00715076	0.0127125	0.0215949	0.0124758	0.0330101	0.0185962	0.5877548
9040	-5692.839	-5718.355	25.51611	0.0302138	0.0272446	0.0198059	0.0427772	0.0333336	0.0297322	0.0515518	0.0249788	0.00512055	0.00845149	0.0849815	0.0409574	0.0105389	0.00590239	0.0191624	0.00986079	0.00846511	0.0207154	0.0187147	0.0330101	0.0227696	0.5482884
9050	-5684.033	-5709.663	25.63031	0.0245434	0.0272446	0.0181159	0.047036	0.0315332	0.0274	0.0453474	0.0272755	0.0121705	0.00484663	0.0775114	0.0548639	0.00729791	0.00598328	0.0142087	0.00246187	0.011361	0.0197054	0.0158819	0.0341768	0.0279026	0.5368682
9060	-5688.181	-5713.369	25.18764	0.0298215	0.0276494	0.0306131	0.0489412	0.0370322	0.0317397	0.0586313	0.028203	0.0160373	0.00181261	0.0765076	0.052556	0.01022	0.0033798	0.0147033	0.0036138	0.0110895	0.0256607	0.0166671	0.0324648	0.0237914	0.5811352
9070	-5688.449	-5714.107	25.65785	0.028149	0.0265451	0.0191248	0.045125	0.0392839	0.0335779	0.048312	0.012156	0.00952256	0.00265427	0.0865132	0.0501816	0.00753585	0.00788482	0.0133793	0.00227417	0.0106038	0.0105416	0.018474	0.0326687	0.0296065	0.5341139
9080	-5684.926	-5710.162	25.23621	0.0337766	0.0225725	0.0211612	0.05827	0.0339264	0.031322	0.0491591	0.0239105	0.00712048	0.0042133	0.0849945	0.0638822	0.0116348	0.00295918	0.0182052	0.0100277	0.0128349	0.0198917	0.0122304	0.0305849	0.0236012	0.5762788
9090	-5689.585	-5714.784	25.19899	0.029638	0.0365747	0.0227648	0.0472024	0.0396751	0.0347347	0.0561693	0.0187024	0.00745237	0.0035213	0.0692422	0.0741816	0.0150449	0.00552469	0.0158395	0.0039438	0.0148292	0.00935798	0.0170605	0.0350729	0.0234678	0.5800001
9100	-5688.047	-5712.973	24.92534	0.0378554	0.0296381	0.0238779	0.0497811	0.0333695	0.0284131	0.0635671	0.0214591	0.00952979	0.0027951	0.0953882	0.0580796	0.00816573	0.00195705	0.0158395	0.00511206	0.0185503	0.0267415	0.0206489	0.0350729	0.0215234	0.6073654
9110	-5687.37	-5712.402	25.03207	0.0240133	0.0340382	0.0245183	0.0482102	0.0378056	0.0387933	0.0597569	0.0234998	0.00529577	0.00679996	0.0811686	0.0596293	0.0106913	0.00921933	0.020162	0.006214	0.0136033	0.0183025	0.0180271	0.0362748	0.0206692	0.5966928
9120	-5683.017	-5708.359	25.34203	0.0336695	0.0269027	0.0217093	0.0472123	0.0400318	0.0307898	0.049476	0.0235913	0.0101079	0.00516834	0.0781231	0.0649183	0.0110273	0.00419423	0.0132926	0.00653656	0.0118179	0.0247587	0.0133038	0.0308399	0.0182249	0.565696
9130	-5688.128	-5713.238	25.10962	0.0263542	0.0281597	0.0200827	0.0588869	0.0328659	0.0310999	0.0608678	0.0251001	0.00658988	0.00286303	0.0812335	0.0583819	0.0108319	0.0032972	0.0119764	0.00570019	0.0224672	0.030646	0.0198807	0.0308399	0.0208127	0.5889376
9140	-5689.339	-5714.545	25.20657	0.0342	0.0276118	0.0220978	0.0520717	0.0308428	0.0377993	0.0542606	0.024468	0.00566393	0.00349151	0.0915465	0.05886	0.00994028	0.0102428	0.016466	0.00312003	0.0124211	0.0268913	0.00968827	0.0215978	0.0259606	0.5792421
9150	-5688.556	-5713.894	25.33759	0.0336626	0.0269152	0.0194014	0.0430073	0.0356114	0.0355336	0.0522578	0.0208194	0.00895351	0.00313755	0.0731278	0.0652847	0.00545968	0.00600804	0.00834928	0.00898429	0.0247463	0.0203942	0.0139519	0.0370693	0.0234653	0.5661404
9160	-5693.245	-5718.243	24.99808	0.0383495	0.0254167	0.0162915	0.0544023	0.0373793	0.0259602	0.069926	0.0272554	0.0134424	0.00829399	0.0843626	0.0505827	0.00632256	0.00666734	0.00908663	0.00569469	0.0176361	0.0228524	0.0206922	0.0387316	0.0207455	0.6000915
9170	-5687.726	-5713.043	25.31635	0.0269327	0.0251941	0.019532	0.0518114	0.0343549	0.0367267	0.0532029	0.017827	0.00688215	0.0042992	0.0825854	0.0460022	0.0063858	0.00553086	0.0146385	0.0023477	0.0128055	0.0367703	0.0152953	0.0387316	0.0304084	0.5682646
9180	-5691.286	-5716.595	25.30986	0.037774	0.0256908	0.0247762	0.0380526	0.0314549	0.0305557	0.0468853	0.0209381	0.0127867	0.00401518	0.0736554	0.0611131	0.0152625	0.00203434	0.0149961	0.00775876	0.0116177	0.0260193	0.012914	0.0468035	0.0238091	0.5689131
9190	-5688.867	-5713.946	25.07934	0.0294828	0.036812	0.0239376	0.0415858	0.0356148	0.0283337	0.0426594	0.0220408	0.00894995	0.00570928	0.0759186	0.0695878	0.0104021	0.00640735	0.0149427	0.00782136	0.0211651	0.0242296	0.0175098	0.0389993	0.029855	0.591965
9200	-5686.148	-5711.207	25.05969	0.0292151	0.0227833	0.0220192	0.0458144	0.0375468	0.0283218	0.0508123	0.0295574	0.0121122	0.00702118	0.0823155	0.062986	0.010916	0.00719413	0.0164079	0.00732247	0.0158631	0.0221825	0.0194922	0.0345817	0.0294657	0.5939308
9210	-5690.912	-5715.833	24.9205	0.0273066	0.0378796	0.0175646	0.0707317	0.0345448	0.0390336	0.0608521	0.0217442	0.0104721	0.00277079	0.0817795	0.0520092	0.00772983	0.0122256	0.0171335	0.00663256	0.0123809	0.0246554	0.0146875	0.0307713	0.0249438	0.6078493
9220	-5690.263	-5715.649	25.38592	0.0220598	0.0254598	0.0216404	0.0525575	0.0407219	0.0314405	0.0514908	0.0158266	0.00750071	0.00230162	0.0897137	0.0579183	0.0113033	0.0122269	0.0137494	0.00561328	0.0115591	0.018119	0.0127519	0.0223764	0.034976	0.5613069
9230	-5691.16	-5716.501	25.34085	0.0217776	0.0264792	0.0192415	0.0404615	0.0457743	0.0295597	0.0500627	0.0253344	0.0104891	0.00930788	0.0744724	0.0504735	0.00915941	0.0103088	0.0129389	0.00181152	0.0212698	0.0223643	0.0182162	0.0371974	0.0291143	0.5658145
9240	-5689.587	-5714.823	25.23649	0.0401896	0.0357583	0.0259805	0.0580517	0.034759	0.040774	0.0461503	0.0180161	0.00643529	0.00398122	0.0892527	0.0532844	0.0095703	0.00657378	0.015529	0.00192769	0.00984838	0.0157412	0.013894	0.0289145	0.0216188	0.5762508
9250	-5697.68	-5722.646	24.96606	0.0267859	0.0248421	0.0218821	0.0420963	0.0354141	0.0246071	0.0499977	0.0218515	0.00877557	0.00957318	0.0939441	0.0554252	0.0120224	0.00825217	0.0257892	0.000647799	0.0161118	0.0195621	0.0223133	0.0509698	0.0324298	0.6032934
9260	-5694.843	-5720.306	25.46323	0.0242476	0.0261298	0.0225418	0.0483893	0.0305985	0.0246071	0.0622631	0.0172319	0.0149636	0.00298205	0.0617708	0.0552068	0.0134072	0.00587582	0.0205835	0.00352786	0.010962	0.016508	0.0195234	0.0313639	0.0408924	0.5535763
9270	-5684.734	-5710.025	25.2905	0.030026	0.03462	0.0187673	0.0510098	0.0333871	0.035761	0.0486565	0.024688	0.00993789	0.00234007	0.0683839	0.0657514	0.010516	0.00547069	0.0139028	0.00346204	0.0174083	0.0199034	0.0239	0.0301304	0.0228266	0.5708491
9280	-5686.859	-5711.983	25.12364	0.0282698	0.0326251	0.0237858	0.0513324	0.0315567	0.0355418	0.0519491	0.020447	0.00768189	0.00664708	0.087196	0.0613897	0.00981034	0.00661205	0.0124886	0.00804097	0.00854261	0.0213	0.0241855	0.0387595	0.0193737	0.5875356
9290	-5686.479	-5711.801	25.32249	0.0259635	0.0260816	0.0153436	0.0553828	0.0352564	0.0407184	0.0563357	0.017899	0.00749248	0.00305954	0.0824627	0.0593639	0.00923694	0.00374043	0.012377	0.00764578	0.0162752	0.0213	0.011633	0.0391786	0.0209041	0.5676505
9300	-5689.089	-5713.919	24.83005	0.0355256	0.0355949	0.0214033	0.0474949	0.0460401	0.0366031	0.0459378	0.026718	0.0128366	0.00213354	0.0918448	0.0606796	0.0131085	0.00598079	0.00911649	0.00797059	0.0162752	0.020568	0.021132	0.0389665	0.0209643	0.6168946
9310	-5689.693	-5714.509	24.81632	0.0351648	0.0279976	0.024423	0.049908	0.0384242	0.0417199	0.0459378	0.021846	0.00762007	0.0026159	0.0816138	0.0544806	0.0130495	0.00505395	0.0223399	0.00762134	0.0131447	0.0258581	0.0228	0.0437704	0.0328777	0.6182671
9320	-5689.668	-5714.773	25.10484	0.0293323	0.0287315	0.0247598	0.0632806	0.0512342	0.0310386	0.0495472	0.0185657	0.0136935	0.00503605	0.0810301	0.0550524	0.011086	0.00511331	0.0103917	0.00797236	0.0133399	0.0226829	0.0185967	0.0319471	0.0169834	0.5894154
9330	-5690.463	-5715.493	25.0306	0.0299502	0.0252561	0.0197421	0.0479543	0.0421653	0.0372428	0.0595031	0.0279624	0.0151296	0.00102534	0.0802081	0.0664286	0.00450321	0.00294417	0.0138737	0.00666899	0.0192842	0.0190533	0.0201736	0.0343708	0.0233993	0.5968393
9340	-5688.757	-5714.097	25.34005	0.0383462	0.0223893	0.0193982	0.0563005	0.0323683	0.030164	0.0455953	0.0170474	0.00675273	0.00446119	0.0807469	0.0606539	0.00711403	0.00946329	0.015488	0.00514939	0.00773195	0.0232655	0.0222909	0.0309722	0.030195	0.5658944
9350	-5686.515	-5712.043	25.52845	0.0277651	0.0234557	0.0185792	0.0527026	0.0330604	0.0237785	0.0453505	0.0200282	0.0053183	0.00275682	0.0856056	0.0628748	0.00735481	0.00414605	0.0149163	0.00303858	0.0133818	0.0183211	0.0124119	0.0386066	0.033601	0.5470539
9360	-5687.035	-5712.313	25.27837	0.0286638	0.0235024	0.0196283	0.0576727	0.0331788	0.0295575	0.0478503	0.0216446	0.00967032	0.00456427	0.0914377	0.0612127	0.00454753	0.00743278	0.0174512	0.00612164	0.00976889	0.0175738	0.0141852	0.0444554	0.0219425	0.5720624
9370	-5692.733	-5717.521	24.78792	0.0297035	0.038093	0.0148836	0.056563	0.0458635	0.0411612	0.0478503	0.028566	0.00901969	0.00590408	0.0783507	0.0523346	0.00812188	0.0107544	0.0178295	0.00597035	0.0108084	0.0312075	0.0159648	0.044878	0.0272796	0.6211078
9380	-5685.028	-5710.075	25.0465	0.0278567	0.0267832	0.0203673	0.0431299	0.0380925	0.0344436	0.0613509	0.0249418	0.0111165	0.00596246	0.0885484	0.0523346	0.00749021	0.00844927	0.0146959	0.00424286	0.0139199	0.0192356	0.0179564	0.0417299	0.0326014	0.5952493
9390	-5691.945	-5717.069	25.12351	0.042419	0.026857	0.0187288	0.0651812	0.040569	0.0204673	0.0425116	0.0227555	0.00739012	0.00357741	0.0855682	0.0607148	0.00701554	0.00442594	0.0155607	0.00393907	0.0164165	0.024758	0.0179564	0.0359854	0.0247506	0.5875479
9400	-5687.779	-5712.771	24.99205	0.036896	0.0370538	0.0205779	0.0410507	0.0412825	0.0323714	0.0562698	0.0258639	0.0111082	0.00304006	0.0937401	0.0535498	0.0123906	0.00840531	0.015841	0.0044906	0.0179875	0.0153624	0.0157556	0.0358401	0.0218175	0.6006948
9410	-5693.456	-5718.346	24.89086	0.0355683	0.0341132	0.0186806	0.049427	0.0363586	0.0393227	0.0540556	0.0288537	0.00944619	0.00649752	0.0990092	0.0438978	0.0150102	0.00417131	0.0176328	0.00521444	0.0114877	0.0220717	0.0219859	0.0217675	0.0362414	0.6108132
9420	-5690.658	-5716.066	25.40883	0.0242994	0.0366377	0.0135647	0.0440765	0.037767	0.0262724	0.0530054	0.0209484	0.0106661	0.00558797	0.0756427	0.0586898	0.00793107	0.00918386	0.00888609	0.00495619	0.0205968	0.0247521	0.00880719	0.0411762	0.0255691	0.5590168
9430	-5690.505	-5715.351	24.84654	0.0315862	0.0287719	0.0199545	0.05584	0.0324954	0.039659	0.0523486	0.0244155	0.0128337	0.00653755	0.0853946	0.0637119	0.00851666	0.00803705	0.0185065	0.0156156	0.01163	0.0178141	0.0153202	0.0333995	0.0328567	0.6152452
9440	-5688.208	-5713.29	25.08155	0.0367795	0.0290634	0.0230614	0.0512392	0.0483917	0.0404523	0.0503647	0.0201717	0.00899647	0.00554411	0.0866339	0.0414315	0.0116742	0.00622986	0.0141411	0.00809551	0.0143101	0.0207996	0.0140089	0.0302112	0.0301442	0.5917446
9450	-5686.399	-5711.65	25.25092	0.030711	0.0276739	0.0161547	0.0483135	0.0487211	0.0400542	0.0439321	0.0173211	0.00647038	0.0048872	0.0998774	0.0540439	0.0108043	0.00402635	0.0159577	0.00488816	0.0124475	0.0206951	0.013735	0.0341997	0.0198938	0.5748078
9460	-5694.36	-5719.36	24.9996	0.028548	0.0326739	0.013059	0.0555957	0.0452758	0.0347592	0.0607837	0.0261739	0.0114707	0.00264597	0.0996271	0.0453254	0.0130801	0.0072341	0.0138003	0.00472307	0.0207451	0.0235294	0.0189375	0.0216425	0.020309	0.5999394
9470	-5686.124	-5711.167	25.04311	0.0268769	0.0326739	0.0188023	0.0603886	0.0345487	0.0308656	0.0546334	0.0218978	0.0145856	0.00459169	0.091263	0.058541	0.0134382	0.00410534	0.0160404	0.00253284	0.0156678	0.0122491	0.0174337	0.0357423	0.0287101	0.5955884
9480	-5691.16	-5716.096	24.93604	0.0314966	0.0473593	0.026335	0.043802	0.0463878	0.0346752	0.0532989	0.0218978	0.00884471	0.0035843	0.0923506	0.0529323	0.00894215	0.00841759	0.0122469	0.00302817	0.0130262	0.0136258	0.0210049	0.0327903	0.0302493	0.6062958
9490	-5690.751	-5716.047	25.29573	0.0348378	0.0231434	0.0206644	0.0475528	0.0234685	0.0352368	0.0570266	0.0225948	0.00796359	0.00490798	0.0835184	0.0537683	0.00941429	0.00841759	0.0105521	0.0135049	0.0189707	0.0190857	0.0200263	0.0321491	0.023522	0.570326
9500	-5695.166	-5720.574	25.40795	0.0349155	0.0274739	0.0168137	0.0339517	0.0335773	0.0260501	0.0479538	0.0253227	0.00396061	0.00606422	0.0964105	0.0520695	0.0114634	0.0117369	0.0125587	0.00432679	0.0189966	0.0144145	0.0150085	0.0369773	0.0290577	0.5591039
9510	-5692.572	-5717.377	24.80552	0.0292619	0.0274991	0.0190519	0.0490131	0.0365614	0.0411065	0.0591528	0.0189614	0.0054126	0.00624635	0.0896573	0.075166	0.0147679	0.00993374	0.0199513	0.00710799	0.00693257	0.019805	0.0141421	0.0410619	0.0285542	0.619347
9520	-5690.442	-5715.69	25.24851	0.023403	0.0228583	0.0214214	0.0617061	0.0328601	0.0325132	0.0475475	0.0189614	0.00846685	0.00706288	0.0952439	0.063691	0.00606414	0.00546899	0.0159739	0.00614095	0.0173095	0.0169597	0.0176825	0.0329902	0.0207231	0.5750487
9530	-5685.44	-5710.372	24.93186	0.0239064	0.0321704	0.0227348	0.0512217	0.0438402	0.0332786	0.0518773	0.0280988	0.00740873	0.00345091	0.0854417	0.0571066	0.0132854	0.00886763	0.0174418	0.00582235	0.0174902	0.024358	0.0165234	0.0340615	0.0283272	0.6067135
9540	-5690.563	-5716.123	25.56021	0.0235104	0.0329322	0.0182147	0.0512217	0.0473193	0.0325848	0.0436086	0.0195219	0.0076244	0.00809783	0.0833908	0.0607058	0.00598347	0.00579142	0.0108206	0.00148209	0.0141729	0.0141539	0.0156054	0.0307672	0.0163686	0.5438781
9550	-5688.982	-5714.399	25.41638	0.0286692	0.0267348	0.0292533	0.0522809	0.031043	0.0330362	0.0467201	0.0170932	0.00910226	0.0025808	0.0834177	0.0546397	0.0106119	0.00858491	0.00544605	0.00314744	0.0141729	0.023302	0.0156808	0.0357926	0.0269519	0.5582617
9560	-5692.55	-5717.839	25.28936	0.0176987	0.032561	0.0189388	0.0547612	0.0314008	0.0403675	0.047447	0.0209001	0.00730807	0.00237743	0.0876223	0.0562277	0.00505822	0.00928866	0.00719969	0.00915231	0.0116446	0.0215204	0.0156808	0.0385674	0.0352413	0.5709638
9570	-5689.601	-5714.328	24.72738	0.0269523	0.0252993	0.0226113	0.0511478	0.0475796	0.0436858	0.0562583	0.0218462	0.00990067	0.00145466	0.0831273	0.0678468	0.0169119	0.00525193	0.0183104	0.00445885	0.0175998	0.0208849	0.0186514	0.0332305	0.0341515	0.6271613
9580	-5687.548	-5712.676	25.12873	0.0240883	0.0414619	0.0167518	0.0530485	0.0404899	0.0282613	0.044541	0.0224669	0.0104196	0.00437977	0.0843394	0.0697898	0.0110577	0.00320414	0.0161814	0.00832227	0.0103492	0.0179682	0.0159912	0.041971	0.0219432	0.5870264
9590	-5686.586	-5711.908	25.32165	0.0319876	0.0264379	0.0138061	0.0602497	0.0379118	0.031773	0.0452292	0.0227952	0.00994865	0.00402686	0.0874116	0.0537395	0.00562679	0.00822414	0.0108133	0.00795061	0.0103492	0.019058	0.0175538	0.0400566	0.0227849	0.5677343
9600	-5689.176	-5714.6	25.42487	0.023824	0.028445	0.0275707	0.0539744	0.0333013	0.032072	0.0498926	0.0281012	0.0114976	0.00389185	0.0803573	0.0509442	0.0108469	0.00224676	0.0153761	0.00319984	0.0167071	0.00968249	0.0146893	0.0316692	0.0291226	0.5574124
9610	-5688.846	-5713.71	24.86459	0.0266228	0.0392394	0.0222573	0.0594868	0.0332943	0.0367917	0.0598376	0.0317065	0.00839797	0.00453563	0.0831815	0.0495237	0.0108469	0.00387508	0.0105633	0.00803317	0.0167071	0.0190681	0.0211158	0.0385914	0.0297643	0.6134405
9620	-5689.387	-5715.104	25.71673	0.0306638	0.0285232	0.0139171	0.0418653	0.0281457	0.0343509	0.0536364	0.0169341	0.00969275	0.00489506	0.0689146	0.0643899	0.00821568	0.00101825	0.00793115	0.00728062	0.0123491	0.0207467	0.0157469	0.0330732	0.0259357	0.5282262
9630	-5688.935	-5714.173	25.23824	0.0285207	0.0235822	0.0151173	0.0461914	0.0396384	0.0378942	0.058548	0.0128703	0.00498569	0.00425093	0.0952398	0.0542891	0.0105074	0.00395005	0.0143995	0.00242783	0.0194465	0.016478	0.0188383	0.0390098	0.0298903	0.5760755
9640	-5688.896	-5714.554	25.6586	0.0243994	0.0213672	0.0178937	0.0416878	0.0443909	0.0377121	0.0454933	0.0202669	0.00614615	0.0051875	0.0775146	0.0554762	0.0180996	0.00644038	0.0126491	0.00450428	0.0113031	0.0177699	0.00964253	0.0287899	0.0273052	0.5340396
9650	-5685.334	-5710.334	24.99992	0.0232965	0.032719	0.0195354	0.0516162	0.0369543	0.0425514	0.0590821	0.0285323	0.0126121	0.00471763	0.0848146	0.0611622	0.00623578	0.0047813	0.0148491	0.00363075	0.0111337	0.0230462	0.0154863	0.0363295	0.026821	0.5999075
9660	-5692.196	-5717.413	25.2174	0.0358151	0.0286091	0.0171603	0.0605093	0.0391644	0.0355831	0.0525976	0.0249597	0.00630873	0.00389444	0.0750604	0.0448045	0.010577	0.00255578	0.0101129	0.00299998	0.0251017	0.0300706	0.0165862	0.0363295	0.0193592	0.5781597
9670	-5691.129	-5716.283	25.1541	0.0364806	0.0289223	0.0283475	0.0503162	0.0391644	0.0307365	0.0411467	0.0189924	0.00633223	0.00615777	0.0826724	0.0482563	0.00734742	0.00673682	0.00921359	0.00288477	0.0180212	0.0231227	0.0256806	0.0403626	0.0335943	0.5844894
9680	-5689.41	-5715.024	25.61412	0.0308263	0.0280931	0.0212652	0.0457345	0.0303533	0.0344478	0.0430874	0.0192849	0.00817735	0.00264999	0.0882849	0.0592922	0.00848334	0.00984293	0.00759622	0.00447498	0.0116363	0.0160622	0.0231374	0.0259317	0.0198255	0.5384875
9690	-5684.796	-5710.123	25.32688	0.0320856	0.0244847	0.0196647	0.0464837	0.0347991	0.0365461	0.0476706	0.0152608	0.00965433	0.00954841	0.0879572	0.0592922	0.0105597	0.00535289	0.0151709	0.00447498	0.0109405	0.022143	0.0194336	0.0301777	0.0255101	0.567211
9700	-5690.178	-5715.149	24.97103	0.0332174	0.035124	0.0179662	0.0524795	0.0424094	0.0404214	0.0566059	0.0214202	0.00784378	0.00695715	0.0741061	0.0447092	0.00612994	0.0109167	0.0181518	0.00447167	0.0176036	0.0290059	0.0194336	0.0389617	0.0248615	0.6027966
9710	-5685.434	-5710.617	25.18351	0.0368868	0.032419	0.0234448	0.0525235	0.0374339	0.0338713	0.0571283	0.0263358	0.0105441	0.00379283	0.081256	0.0466372	0.0079584	0.00758288	0.00980604	0.0062148	0.0141184	0.0233997	0.0166305	0.0279099	0.0256545	0.5815487
9720	-5689.813	-5714.8	24.98643	0.0314932	0.0357305	0.0240426	0.0511356	0.0443002	0.0274036	0.0431303	0.0189291	0.0127129	0.00417311	0.082065	0.0682965	0.00794312	0.00389139	0.0206806	0.00191528	0.019066	0.0291023	0.0128351	0.0311505	0.0312596	0.6012566
9730	-5686.471	-5711.464	24.99372	0.0268652	0.0324823	0.0165925	0.0590471	0.0422067	0.0273452	0.0527688	0.027815	0.00939355	0.00973302	0.0778937	0.0621467	0.0100542	0.00479797	0.0130923	0.00505067	0.0153146	0.0224356	0.0179856	0.0412624	0.0262447	0.6005279
9740	-5688.995	-5714.283	25.28805	0.0276374	0.0295162	0.0158348	0.0512772	0.0320032	0.0245666	0.0519378	0.024755	0.0107573	0.0019979	0.085982	0.0550636	0.0116328	0.00813813	0.0198564	0.00977754	0.0160673	0.0219021	0.0132729	0.0284204	0.0306978	0.5710942
9750	-5687.264	-5712.414	25.14951	0.0360013	0.0407605	0.0164924	0.0443391	0.0343715	0.0238355	0.0465665	0.0210829	0.0112373	0.00549838	0.0875741	0.0576775	0.00927826	0.00591278	0.0133938	0.00342615	0.0160673	0.0269603	0.0175782	0.0375612	0.0293341	0.5849489
